establishment_id,establishment_name,treatment_name,treatment_code,amount
658,KARWAR ORTHO CLINIC,BELOW ELBOW POP SLAB PAED,-,750.00
658,KARWAR ORTHO CLINIC,BELOW ELBOW POP SLAB ADULT,-,1000.00
658,KARWAR ORTHO CLINIC,ABOVE ELBOW POP SLAB PAED,-,1000.00
658,KARWAR ORTHO CLINIC,ABOVE ELBOW POP SLAB ADULT,-,1500.00
658,KARWAR ORTHO CLINIC,ABOVE KNEE POP ADULT,-,3000.00
658,KARWAR ORTHO CLINIC,POP REMOVAL,-,500.00
658,KARWAR ORTHO CLINIC,FIBRECAST REMOVAL,-,800.00
659,Namma Clinikk Puttenahalli,NA,-,0.00
660,Alleviate Pain Clinic,PRP Injection charges,-,10000.00
660,Alleviate Pain Clinic,ViscoSubblimention,-,10000.00
660,Alleviate Pain Clinic,spine procedure,-,15000.00
660,Alleviate Pain Clinic,ultrasound examination,-,3000.00
660,Alleviate Pain Clinic,Radiofrequency ablation,-,15000.00
661,Vatsalya Clinic,IV Fluids,-,40.00
663,VACHANASHREE HITECH LAB,F B S,-,50.00
662,ARIHANT CLINIC,DRESSING,-,30.00
662,ARIHANT CLINIC,DAY CARE,-,150.00
664,MARUTI POLY CLINIC AND DENTAL CARE,Consultation,-,100.00
665,AAROGYA HOSPITAL FOR WOMEN AND CHILDREN,NEBULISATION,-,300.00
665,AAROGYA HOSPITAL FOR WOMEN AND CHILDREN,AV DRIPPING,-,300.00
666,RAMESH CLINIC,Consultation Fees,-,200.00
667,SHIVSHAKTI CLINIC,DRESSING,-,30.00
667,SHIVSHAKTI CLINIC,DAY CARE,-,150.00
669,KIDS HEART CLINIC,Echocardiography fee,-,1400.00
669,KIDS HEART CLINIC,ECG,-,300.00
668,Dr J H Meharwade Eye Care Centre,PHACO with Indian Hydrophilic IOL,-,16500.00
668,Dr J H Meharwade Eye Care Centre,Incision and currattage,-,3500.00
668,Dr J H Meharwade Eye Care Centre,SICS with PMMA IOL,-,10500.00
668,Dr J H Meharwade Eye Care Centre,Trabeculectomy,-,10000.00
668,Dr J H Meharwade Eye Care Centre,Pterygium excision with LCAT,-,9500.00
668,Dr J H Meharwade Eye Care Centre,DCR,-,12500.00
668,Dr J H Meharwade Eye Care Centre,DCT,-,10000.00
668,Dr J H Meharwade Eye Care Centre,Corneal tear repair and AC formation,-,11000.00
668,Dr J H Meharwade Eye Care Centre,AC wash,-,4000.00
668,Dr J H Meharwade Eye Care Centre,IVTA,-,4500.00
668,Dr J H Meharwade Eye Care Centre,PHACO with Indian Hydrophobic IOL,-,23000.00
668,Dr J H Meharwade Eye Care Centre,PHACO with Imported Hydrophobic IOL,-,30000.00
668,Dr J H Meharwade Eye Care Centre,Injection,-,100.00
668,Dr J H Meharwade Eye Care Centre,Bandage,-,100.00
668,Dr J H Meharwade Eye Care Centre,Corneal FB removal,-,150.00
668,Dr J H Meharwade Eye Care Centre,Lid Tear Repair,-,11500.00
670,VAJRESHWARI AYURYOGA KENDRA,NA,-,0.00
671,SAVALAGI CLINIC,NEBULISATION,-,50.00
671,SAVALAGI CLINIC,BP CHECK UP,-,30.00
671,SAVALAGI CLINIC,PANCHAKARMA,-,500.00
671,SAVALAGI CLINIC,SUTURING,-,100.00
671,SAVALAGI CLINIC,MINOR DRESSING,-,50.00
671,SAVALAGI CLINIC,IV FLUID,-,250.00
672,NIDHI SONOGRAPHY CLINIC,NA,-,0.00
673,Channasri Poly Clinic,Genral,-,100.00
673,Channasri Poly Clinic,Physiotheraty,-,200.00
674,OMKAR POLYCLINIC,DRESSING,-,50.00
674,OMKAR POLYCLINIC,MAJOR DRESSING,-,200.00
674,OMKAR POLYCLINIC,INJECTION,-,50.00
675,Achyut Pandit Hospital,Dressing Charge,-,100.00
675,Achyut Pandit Hospital,Nebulisation,-,50.00
675,Achyut Pandit Hospital,GRBS,-,50.00
676,DR MOHAN H KORAKALI,extraction,-,800.00
676,DR MOHAN H KORAKALI,gic,-,800.00
676,DR MOHAN H KORAKALI,xray,-,200.00
676,DR MOHAN H KORAKALI,SAF,-,1000.00
676,DR MOHAN H KORAKALI,ceramic crown,-,6000.00
676,DR MOHAN H KORAKALI,rct,-,5000.00
676,DR MOHAN H KORAKALI,single metal crown,-,4000.00
677,SWAPNA DIAGNOSTIC CENTRE,NOT APPLICABLE,-,0.00
678,ATHARVA CLINIC,Agni Karma,-,50.00
681,MEDWIN CLINICAL LABORATORY,NA,-,0.00
679,K K HEALTH CARE,ecg,-,300.00
679,K K HEALTH CARE,bp,-,50.00
679,K K HEALTH CARE,IV,-,300.00
679,K K HEALTH CARE,NEBULIZER,-,70.00
680,CORE DIAGNOSTICS PRIVATE LIMITED,NIL,-,0.00
682,NUO GARDEN CITY EYE HOSPITAL,CATARACT SURGERY,-,30000.00
683,PRAGATHI DIAGNOSTIC CENTER,NULL,-,0.00
684,SANJEEVINI CLINIC,DRESSING,-,30.00
684,SANJEEVINI CLINIC,DAY CARE,-,150.00
685,SANJEEVINI CLINIC,OPD,-,100.00
686,Sri Lakshmi Clinic,consultation,-,100.00
686,Sri Lakshmi Clinic,injection charges,-,50.00
687,SANJIVINI CLINIC,iv fluids,-,200.00
689,SAPTHAGIRI CLINIC AND DIABEITC CENTER,vaccination fees,-,50.00
689,SAPTHAGIRI CLINIC AND DIABEITC CENTER,injection fees,-,50.00
689,SAPTHAGIRI CLINIC AND DIABEITC CENTER,consultation,-,150.00
689,SAPTHAGIRI CLINIC AND DIABEITC CENTER,dressing,-,50.00
688,THONSE HEALTH CENTRE,C HIP BATH,-,40.00
688,THONSE HEALTH CENTRE,CUCUMBER FACE PACK,-,20.00
688,THONSE HEALTH CENTRE,NATUROPATHY MASSAGE STEAM,-,400.00
688,THONSE HEALTH CENTRE,GANJI NEEM APPLICATION,-,280.00
688,THONSE HEALTH CENTRE,SPINAL BATH,-,40.00
688,THONSE HEALTH CENTRE,BANANA LEAF BATH,-,650.00
688,THONSE HEALTH CENTRE,MUD TO KNEE,-,25.00
688,THONSE HEALTH CENTRE,SAUNA BATH,-,750.00
688,THONSE HEALTH CENTRE,ENEMA,-,120.00
688,THONSE HEALTH CENTRE,HERBAL FACE PACK,-,30.00
688,THONSE HEALTH CENTRE,YOGIC VAMANA,-,150.00
688,THONSE HEALTH CENTRE,AMLA MASSAGE,-,750.00
688,THONSE HEALTH CENTRE,HERBAL MASSAGE,-,650.00
691,RAJ CLINICAL LABORATORY,GRBS,-,50.00
690,SHANKAR HEALTH CARE,Consultation,-,150.00
692,PRABHU CLINIC,Injection,-,20.00
693,POORNA CLINIC,Consultation,-,500.00
695,SRI ASHIRWAD DIAGNOSTIC LABORATORY,NO TREATMENT,-,0.00
694,MAMATHA KID CARE CLINIC,consultation,-,250.00
696,HEALTH CARE CLINIC,OPD,-,100.00
697,GEETHASHREE DIAGNOSTICS AND HEALTH CARE,CBC,-,350.00
698,MATHRUSHREE CLINIC,Swarna Bindu,-,100.00
699,srisaiswarnabhapolyclinic,Diacare,-,200.00
701,GANGA MULTI SPECIALITY CLINIC AND DIAGNOSTICS,NEBULISATION,-,150.00
701,GANGA MULTI SPECIALITY CLINIC AND DIAGNOSTICS,DRESSING,-,100.00
700,RE LIFE HOSPITAL A UNIT OF NEW RELIFE HEALTHCARE PVT LTD,fissurectomy,-,18000.00
700,RE LIFE HOSPITAL A UNIT OF NEW RELIFE HEALTHCARE PVT LTD,appendicities,-,25000.00
700,RE LIFE HOSPITAL A UNIT OF NEW RELIFE HEALTHCARE PVT LTD,incision and drainage,-,2500.00
702,chaithanya clinic,medical management,-,100.00
704,UTILE FOUNDATION REHABILITATION AND COUNSELLING CENTER,ONE MONTH,-,4000.00
705,Geetha Clinic,NA,-,0.00
703,SURGEONS HOSPITAL,,-,1800.00
703,SURGEONS HOSPITAL,,-,1800.00
703,SURGEONS HOSPITAL,,-,3600.00
703,SURGEONS HOSPITAL,,-,25000.00
706,Multi-Speciality Dental Clinic,X-ray,-,400.00
706,Multi-Speciality Dental Clinic,I&D,-,300.00
706,Multi-Speciality Dental Clinic,Extraction normal,-,400.00
706,Multi-Speciality Dental Clinic,Extraction deciduous,-,600.00
706,Multi-Speciality Dental Clinic,Difficult extraction,-,800.00
706,Multi-Speciality Dental Clinic,Impaction,-,5000.00
706,Multi-Speciality Dental Clinic,Temporary filling,-,400.00
706,Multi-Speciality Dental Clinic,GC Filling,-,1000.00
706,Multi-Speciality Dental Clinic,Composite filling,-,1500.00
706,Multi-Speciality Dental Clinic,RCT,-,4000.00
706,Multi-Speciality Dental Clinic,Pulpectomy,-,3000.00
706,Multi-Speciality Dental Clinic,Post and core,-,2000.00
706,Multi-Speciality Dental Clinic,Crown metal,-,2000.00
706,Multi-Speciality Dental Clinic,Zirconia crown minimum,-,6000.00
706,Multi-Speciality Dental Clinic,Crown removal,-,600.00
706,Multi-Speciality Dental Clinic,Ortho removable per arch,-,1500.00
706,Multi-Speciality Dental Clinic,Scaling per sitting,-,1500.00
706,Multi-Speciality Dental Clinic,Subgingival scaling,-,3250.00
706,Multi-Speciality Dental Clinic,Crown metal ceramic facing,-,3000.00
706,Multi-Speciality Dental Clinic,Crown PFM,-,5000.00
706,Multi-Speciality Dental Clinic,Ortho fixed,-,25000.00
706,Multi-Speciality Dental Clinic,Frenectomy/other minor surgery,-,3500.00
706,Multi-Speciality Dental Clinic,Apicectomy per tooth,-,4000.00
706,Multi-Speciality Dental Clinic,RPD per tooth,-,700.00
706,Multi-Speciality Dental Clinic,Pedo crown,-,1500.00
706,Multi-Speciality Dental Clinic,Implant per tooth,-,25000.00
706,Multi-Speciality Dental Clinic,Periodontal flap per quadrant,-,4000.00
706,Multi-Speciality Dental Clinic,Complete denture,-,7000.00
706,Multi-Speciality Dental Clinic,Cast partial denture per 4 teeth,-,10000.00
706,Multi-Speciality Dental Clinic,Bleaching,-,10000.00
707,ABHAYA AYUR CENTRE,FEVER,-,100.00
707,ABHAYA AYUR CENTRE,MIGRANE,-,200.00
707,ABHAYA AYUR CENTRE,GASTRITIS,-,250.00
707,ABHAYA AYUR CENTRE,Psoriasis,-,400.00
707,ABHAYA AYUR CENTRE,Osteoarthritis,-,300.00
707,ABHAYA AYUR CENTRE,lumbago,-,300.00
711,DR.CHETHAN SKIN POLYCLINIC & DENTAL SPECIALITY,Consultation,-,350.00
712,JOSHI NURSING HOME,CONSERVATIVE TREATMENT,-,1000.00
713,SHUBHA CLINIC,consultation,-,50.00
714,ALLERGY ASTHAMA AND CHEST CENTRE,LUNG FUNCTIONING TESTS,-,600.00
714,ALLERGY ASTHAMA AND CHEST CENTRE,ALLERGY TEST,-,2500.00
715,CUDUR SPECIALITY CLINICS,INJECTION FEE,-,50.00
715,CUDUR SPECIALITY CLINICS,NEBULASATION FEE,-,200.00
716,SHARADA CLINICAL LAB,AS PER CONSULTATION,-,200.00
710,Dr K NARASIMHAIAH HOSPITAL,LSCS,-,30000.00
710,Dr K NARASIMHAIAH HOSPITAL,UMBLICAL HERNIORRAPHY,-,20000.00
710,Dr K NARASIMHAIAH HOSPITAL,HAEMORRHODIECTOMY,-,15000.00
710,Dr K NARASIMHAIAH HOSPITAL,FISSURE DIALATATION,-,20000.00
710,Dr K NARASIMHAIAH HOSPITAL,CHOLESYSTECTOMY (LAP),-,30000.00
710,Dr K NARASIMHAIAH HOSPITAL,MASTECTOMY (SIMPLE),-,25000.00
710,Dr K NARASIMHAIAH HOSPITAL,INGUINAL HERNIOtomy- UNILATERAL lap,-,18000.00
710,Dr K NARASIMHAIAH HOSPITAL,HERNIOPLASTY- LAP,-,70000.00
710,Dr K NARASIMHAIAH HOSPITAL,UMBLICAL HERNIORRAPLASTY,-,70000.00
710,Dr K NARASIMHAIAH HOSPITAL,CIRCUMCISION – local anesthesia,-,5000.00
710,Dr K NARASIMHAIAH HOSPITAL,PERIANAL ABCESS,-,10000.00
710,Dr K NARASIMHAIAH HOSPITAL,URS(THERAPEUTIC) STENTING,-,18000.00
710,Dr K NARASIMHAIAH HOSPITAL,ESWL(extracorporeal shock wave lithotripsy),-,35000.00
710,Dr K NARASIMHAIAH HOSPITAL,NORMAL DELIVERY,-,2500.00
710,Dr K NARASIMHAIAH HOSPITAL,OVARIAN CYSTECTOMY,-,8000.00
710,Dr K NARASIMHAIAH HOSPITAL,DILATATION & CURETTAGE (D&C) UNDER SHORT GA,-,1500.00
710,Dr K NARASIMHAIAH HOSPITAL,TOTAL KNEE REPLACEMENT (UNILATERAL)EXCLUDING IMPLANT,-,25000.00
710,Dr K NARASIMHAIAH HOSPITAL,HIP REPLACEMENT(UNILATERAL)EXCLU IMPLANT,-,30000.00
710,Dr K NARASIMHAIAH HOSPITAL,IMPLANT REMOVAL (FEMUR),-,8000.00
710,Dr K NARASIMHAIAH HOSPITAL,DJ STENT REMOVAL(unilateral),-,1000.00
710,Dr K NARASIMHAIAH HOSPITAL,PCNL-UNILATERAL,-,25000.00
710,Dr K NARASIMHAIAH HOSPITAL,PCNL-BILATERAL,-,40000.00
710,Dr K NARASIMHAIAH HOSPITAL,TURP/LASER HOMIUM,-,15000.00
710,Dr K NARASIMHAIAH HOSPITAL,CYSTOSCOPY(THERAPEUTIC),-,5000.00
710,Dr K NARASIMHAIAH HOSPITAL,CYSTOSCOPY URS WITH DJ STENTING(UNILATERAL),-,7000.00
710,Dr K NARASIMHAIAH HOSPITAL,ORCHIDECTOMY,-,5000.00
710,Dr K NARASIMHAIAH HOSPITAL,ECTOPIC PREGNENCY LAP,-,15000.00
710,Dr K NARASIMHAIAH HOSPITAL,APPENDIX,-,25000.00
718,SHRI BENAKA CLINIC,NA,-,0.00
717,Multispeciality Manipal Clinic and Nursing Home,Delivery,-,30000.00
720,VINAYAKA HEALTH CENTER,Stitches Charges,-,400.00
719,K B POLY CLINIC,derma rolling,-,300.00
719,K B POLY CLINIC,radio frequency,-,100.00
719,K B POLY CLINIC,chemical peeling,-,400.00
721,HOLY FAMILY AYURVEDA DAY CARE CENTER,CONS,-,100.00
722,SHAKUNTALA CLINIC,DRESSING CHARGES,-,30.00
722,SHAKUNTALA CLINIC,SUTURING CHARGES PER STICH,-,60.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,C SECTION,-,28000.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,APPENDIX MINIMUM,-,10000.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,MINOR DRESSING,-,500.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,MAJOR DRESSING MINIMUM,-,1000.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,NEBULIZATION,-,200.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,IV FLUID,-,400.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,IM,-,200.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,PART PREPARATION,-,800.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,CATHATIZRATION,-,600.00
723,MUDANUR MULTI SPECIALTY HOSPITAL,PHOTOTHEROPHY,-,1000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture calcaneum,-,65000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Dislocation ORIF,-,45000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Intra articular fracture lowerlimb,-,75000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture Mandible ORIEF,-,65000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture Clavicle ORIEF,-,55000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture Humerus ORIF,-,55000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture Radius and ulna orid bith bones,-,50000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,fracture radius and ulna orif single bone,-,35000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture femur Orif,-,65000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,fracture patella ORIF,-,40000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture Tibia and fibula orif both bones,-,65000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,fracture k wire fixation caral,-,25000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Implant removal,-,30000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture POP,-,6000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture POP of LE,-,5000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,Fracture feemur closed reduction,-,10000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,IVDP surgery,-,75000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,ivdp conservative,-,10000.00
724,SPANDANA MATERNITY & GENERAL HOSPITAL,intra articular fracture Upperlimb,-,60000.00
725,SARASWATHI MATERNITY CLINIC,D and C,-,6000.00
728,DR. PRATS POSITIVE HEALTH CLINIC,FEVER,-,300.00
729,VISHWA HI TECH CLINICAL LABORATORY,THYROD TEST,-,300.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,APPENDICECTOMY,-,20000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,LSCS,-,35000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,LAP APPENDICECTOMY,-,30000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,HEMORRHOIDECTOMY,-,25000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,CRYO,-,20000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,FISSURECTOMY,-,15000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,FISTULA IN ANO,-,15000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,PERIANAL ABSESS,-,15000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,FISSURE SINUSECTOMY,-,25000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,INTESTINAL OBSTRUCTION,-,40000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,INTESTIAL AND GASTRIC PERFORATION,-,40000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,LIPOMA SMALL,-,9000.00
727,BHARATHI HOSPITAL SUPER SPECIALITY CENTER,LIPOMA BIG,-,15000.00
730,Grand Care Hospital,SHAFT TIBIA FRACTURE,-,10000.00
730,Grand Care Hospital,IT FRACTURE,-,8000.00
730,Grand Care Hospital,SHAFT FEMUR FRACTURE,-,10000.00
730,Grand Care Hospital,FRACTURE RADIUS,-,6000.00
726,Mount Rosary Hospital,Bladder Wash,-,300.00
726,Mount Rosary Hospital,Blood Transfusion,-,750.00
726,Mount Rosary Hospital,Bowel Wash,-,300.00
726,Mount Rosary Hospital,Cardiac Monitor (6 Hours),-,250.00
726,Mount Rosary Hospital,Catheterization (Male/Female),-,300.00
726,Mount Rosary Hospital,Chest Leads (5),-,150.00
726,Mount Rosary Hospital,ENEMA,-,300.00
726,Mount Rosary Hospital,Infusion Pump (3 Hour),-,200.00
726,Mount Rosary Hospital,IV Cannula,-,100.00
726,Mount Rosary Hospital,Nebulization (OP),-,100.00
726,Mount Rosary Hospital,Nebulization (IP),-,50.00
726,Mount Rosary Hospital,Oxygen (Per Hour),-,100.00
726,Mount Rosary Hospital,Pleural Aspiration,-,1000.00
726,Mount Rosary Hospital,Ryles Tube,-,150.00
726,Mount Rosary Hospital,Sitz Bath,-,150.00
726,Mount Rosary Hospital,Skin Traction,-,200.00
726,Mount Rosary Hospital,Steam Inhalation,-,50.00
726,Mount Rosary Hospital,Stomach wash( New Born Baby),-,300.00
726,Mount Rosary Hospital,Stomach wash ( Poison Care),-,1000.00
726,Mount Rosary Hospital,Per Suture,-,100.00
726,Mount Rosary Hospital,Pricking Charges,-,30.00
726,Mount Rosary Hospital,BP checking,-,30.00
726,Mount Rosary Hospital,Nebulization with Oxygen,-,200.00
726,Mount Rosary Hospital,Wound Dressing( depends) start from,-,100.00
726,Mount Rosary Hospital,POP Procedure,-,750.00
726,Mount Rosary Hospital,I&D Procedure,-,250.00
726,Mount Rosary Hospital,D&C Procedure,-,1500.00
726,Mount Rosary Hospital,Suture Removal,-,100.00
726,Mount Rosary Hospital,Intubation,-,1000.00
731,Apsara Hospital,OPD,-,100.00
731,Apsara Hospital,DOCTOR VISITING CHARGE,-,300.00
731,Apsara Hospital,NURSING CHARGES,-,200.00
731,Apsara Hospital,MEDICAL CERTIFICATE,-,200.00
732,NAMBIARS CLINIC,na,-,0.00
733,SAINATH CLINIC,Schana Swedan,-,100.00
733,SAINATH CLINIC,Netra Tarpana,-,100.00
733,SAINATH CLINIC,Nasya,-,100.00
733,SAINATH CLINIC,Kati Basti,-,100.00
733,SAINATH CLINIC,Janu Basti,-,100.00
733,SAINATH CLINIC,Matra Basti,-,100.00
733,SAINATH CLINIC,RBS BP,-,100.00
734,Medimate Diagnostics,Consultation,-,500.00
735,HAPPY SMILES DENTAL CLINIC,DIGITAL X RAY,-,200.00
735,HAPPY SMILES DENTAL CLINIC,GLASS IONOMER,-,600.00
735,HAPPY SMILES DENTAL CLINIC,PORCELAIN FUSED METAL,-,5000.00
735,HAPPY SMILES DENTAL CLINIC,FIXED PARTIAL DENTURE,-,3000.00
735,HAPPY SMILES DENTAL CLINIC,REMOVABLE PARTIAL DENTURE,-,400.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,THERAPEUTIC MASSAGE,-,1500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,ACCUPRESSURE,-,500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,THERAPEUTIC YOGA,-,3000.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,PARTIAL MASSAGE,-,750.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,DIET CONSULTATION,-,1000.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,DIET CHART,-,500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,MEDITATION,-,500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,RELAXATION TECHNIQUE,-,500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,THERAPEUTIC EXCERCISES,-,500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,ELECTRO THERAPY,-,1000.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,MUD THERAPY,-,500.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,HYDROTHERAPY,-,300.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,COLOUR THERAPY,-,300.00
736,RIGVED AYUSHYA NATURE CURE CLINIC,ACCUPUNTURE,-,2000.00
738,POORNA PRAGNA FOUNDATION,Psychotherapy,-,250.00
739,SHREE CLINIC,OPD,-,100.00
737,SURAKSHA TRAUMA AND ORTHPAEDIC SURGICAL HOSPITAL,,-,1500.00
737,SURAKSHA TRAUMA AND ORTHPAEDIC SURGICAL HOSPITAL,,-,1000.00
737,SURAKSHA TRAUMA AND ORTHPAEDIC SURGICAL HOSPITAL,,-,5000.00
737,SURAKSHA TRAUMA AND ORTHPAEDIC SURGICAL HOSPITAL,,-,12000.00
740,DHANVANTARI DIAGNOSTIC CENTRE,NOT APPLICABLE,-,0.00
741,Cosmopoliton Dental Clinic,SCALING,-,1.00
742,PATILS CLINIC,CONSULTATION,-,500.00
743,AMULYA X RAY AND SCANNING CENTRE,CHEST X RAY,-,500.00
743,AMULYA X RAY AND SCANNING CENTRE,ABDOMEN X RAY,-,500.00
744,SHRI BHAVANI CLINIC,CONSULTATION,-,100.00
745,Manasa Clinic,NA,-,0.00
747,Alleviate Pain Clinic,PRP Injection charges,-,10000.00
747,Alleviate Pain Clinic,ViscoSubblimention,-,10000.00
747,Alleviate Pain Clinic,spine procedure,-,15000.00
747,Alleviate Pain Clinic,ultrasound examination,-,3000.00
747,Alleviate Pain Clinic,Radiofrequency ablation,-,15000.00
748,ROSHAN HEALTH CARES,DRESSING,-,20.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Small Incision Cataract Surgery with IOL Implantation,-,8000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Phacoemulsification with Hydrophobic Acrylic Indian Lens,-,14000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Phacoemulsification with Aspheric Hydrophobic Imported Acrylic lens (3.00mm Incision Surgery),-,18000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Phacoemulsification with Aspheric Hydrophobic Monofocal Lens,-,25000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Phacoemulsification with Aspheric Hydrophobic Imported Yellow Lens with UV Blocker,-,30000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Phacoemulsification with Micro Incision with 2.0mm Incision with Centurion Ozil (MICS),-,40000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,TORIC Package (Phacoemulsification with Hydrophobic Imported lens with Inbuilt Astigmatism Correction),-,45000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Propack Package Phacoemulsification with Hydrophobic Imported IOL (Disposable consumables like Phaco tips Phaco sleeves to enhance safety Imported Vis,-,45000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Trabeculectomy+Mitomycin Inj,-,7000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Pterygium+Clag,-,8000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Chalazian Incision & Curettage,-,3000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Foreign Body Removal / Suture Removal,-,300.00
746,M M JOSHI EYE INSTITUTE PVT LTD,BCL,-,600.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Intra Cameral / lntra Stomal Antibiotic Injections,-,2000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Simple Vitreoretinal Surgery,-,30000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Complex Vitreoretinal Surgery,-,35000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Highly Complex Vitreoretinal Surgery,-,40000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Endophthalmitis Vitrectomy,-,20000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,Dropped Nucleus Vitrectomy,-,20000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,SF IOL,-,18000.00
746,M M JOSHI EYE INSTITUTE PVT LTD,SOR,-,8000.00
750,MARUTI POLY CLINIC AND DENTAL CARE,Consultation,-,100.00
751,ESHWAR POLY CLINIC,INJECTION FEE,-,50.00
751,ESHWAR POLY CLINIC,DRESSING FEE,-,500.00
751,ESHWAR POLY CLINIC,NABULAZATION FEE,-,150.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,MicroTESE,-,70000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,Vasoepididymal anastomosis,-,90000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,Microsurgical Varicocele ligation Unilateral,-,70000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,IVF/ICSI,-,98000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,TESA,-,27000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,Microsurgical Varicocele ligation - BL,-,80000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,Circumcision,-,25000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,Frenoloplasty,-,25000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,IUI,-,8500.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,FET with GA,-,42000.00
749,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,FET without GA,-,40000.00
752,Sapna Dental Care,Root Canal Treatment,-,5000.00
752,Sapna Dental Care,Core,-,1250.00
752,Sapna Dental Care,Implant,-,35000.00
